File Name:	C:\TAData\2018-11-22 09-12.tad
133.11	-0.89
133.18	-0.89
133.24	-0.89
133.31	-0.89
133.37	-0.89
133.43	-0.89
133.49	-0.89
133.56	-0.90
133.62	-0.90
133.68	-0.90
133.74	-0.90
133.80	-0.90
133.87	-0.90
133.93	-0.90
134.00	-0.90
134.06	-0.90
134.12	-0.90
134.18	-0.90
134.25	-0.90
134.31	-0.90
134.37	-0.90
134.44	-0.90
134.49	-0.90
134.56	-0.90
134.62	-0.90
134.69	-0.90
134.75	-0.90
134.81	-0.90
134.87	-0.90
134.93	-0.90
135.00	-0.90
135.06	-0.90
135.13	-0.90
135.19	-0.90
135.26	-0.90
135.31	-0.90
135.38	-0.90
135.44	-0.90
135.50	-0.90
135.57	-0.90
135.63	-0.90
135.70	-0.90
135.76	-0.90
135.83	-0.90
135.89	-0.90
135.95	-0.90
136.01	-0.90
136.08	-0.90
136.14	-0.90
136.20	-0.90
136.27	-0.90
136.33	-0.90
136.39	-0.90
136.45	-0.90
136.52	-0.90
136.57	-0.90
136.64	-0.90
136.70	-0.90
136.77	-0.90
136.83	-0.90
136.89	-0.90
136.96	-0.90
137.02	-0.90
137.08	-0.90
137.15	-0.91
137.21	-0.91
137.27	-0.90
137.34	-0.90
137.40	-0.90
137.46	-0.91
137.53	-0.91
137.59	-0.91
137.65	-0.91
137.71	-0.91
137.78	-0.91
137.84	-0.91
137.91	-0.91
137.97	-0.91
138.03	-0.91
138.09	-0.91
138.16	-0.91
138.22	-0.91
138.28	-0.91
138.35	-0.91
138.41	-0.91
138.47	-0.91
138.53	-0.91
138.60	-0.91
138.66	-0.91
138.72	-0.91
138.78	-0.91
138.85	-0.91
138.92	-0.91
138.98	-0.91
139.04	-0.91
139.10	-0.91
139.17	-0.91
139.23	-0.91
139.29	-0.91
139.36	-0.91
139.42	-0.91
139.48	-0.91
139.54	-0.91
139.61	-0.91
139.67	-0.91
139.73	-0.91
139.80	-0.91
139.86	-0.91
139.92	-0.91
139.99	-0.91
140.05	-0.91
140.11	-0.91
140.18	-0.91
140.23	-0.91
140.30	-0.91
140.36	-0.91
140.43	-0.91
140.49	-0.91
140.56	-0.91
140.62	-0.91
140.68	-0.91
140.75	-0.91
140.81	-0.91
140.88	-0.91
140.94	-0.91
141.00	-0.91
141.06	-0.91
141.13	-0.91
141.19	-0.91
141.26	-0.91
141.32	-0.91
141.38	-0.91
141.44	-0.91
141.50	-0.91
141.57	-0.91
141.63	-0.91
141.69	-0.91
141.76	-0.91
141.82	-0.91
141.89	-0.91
141.94	-0.91
142.01	-0.91
142.07	-0.91
142.14	-0.91
142.20	-0.92
142.26	-0.92
142.33	-0.92
142.39	-0.92
142.45	-0.91
142.52	-0.92
142.58	-0.92
142.63	-0.92
142.70	-0.91
142.76	-0.91
142.83	-0.92
142.89	-0.92
142.95	-0.92
143.02	-0.92
143.08	-0.92
143.14	-0.92
143.21	-0.92
143.27	-0.92
143.33	-0.92
143.40	-0.92
143.45	-0.92
143.52	-0.92
143.59	-0.92
143.65	-0.92
143.71	-0.92
143.77	-0.92
143.84	-0.92
143.90	-0.92
143.96	-0.92
144.02	-0.92
144.09	-0.92
144.15	-0.92
144.22	-0.92
144.28	-0.92
144.34	-0.92
144.40	-0.92
144.47	-0.92
144.53	-0.92
144.60	-0.92
144.66	-0.92
144.72	-0.92
144.79	-0.92
144.85	-0.92
144.91	-0.92
144.97	-0.92
145.03	-0.92
145.10	-0.92
145.16	-0.92
145.22	-0.92
145.28	-0.92
145.35	-0.92
145.41	-0.92
145.48	-0.92
145.54	-0.92
145.60	-0.92
145.66	-0.92
145.72	-0.92
145.79	-0.92
145.86	-0.92
145.92	-0.92
145.98	-0.92
146.04	-0.92
146.11	-0.92
146.17	-0.92
146.24	-0.92
146.29	-0.92
146.36	-0.92
146.42	-0.92
146.49	-0.92
146.55	-0.92
146.61	-0.92
146.67	-0.92
146.74	-0.92
146.80	-0.92
146.86	-0.92
146.93	-0.92
146.99	-0.92
147.06	-0.92
147.12	-0.92
147.18	-0.92
147.24	-0.92
147.31	-0.92
147.37	-0.92
147.43	-0.92
147.49	-0.92
147.56	-0.92
147.62	-0.92
147.68	-0.92
147.75	-0.92
147.81	-0.93
147.87	-0.93
147.94	-0.93
148.00	-0.93
148.06	-0.93
148.12	-0.93
148.18	-0.93
148.25	-0.93
148.32	-0.93
148.38	-0.93
148.45	-0.93
148.51	-0.93
148.57	-0.93
148.63	-0.93
148.69	-0.93
148.75	-0.93
148.82	-0.93
148.88	-0.93
148.95	-0.93
149.01	-0.93
149.07	-0.93
149.14	-0.93
149.20	-0.93
149.26	-0.93
149.33	-0.93
149.39	-0.93
149.45	-0.93
149.52	-0.93
149.59	-0.93
149.65	-0.93
149.71	-0.93
149.76	-0.93
149.83	-0.93
149.89	-0.93
149.96	-0.93
150.02	-0.93
150.08	-0.93
150.14	-0.93
150.21	-0.93
150.28	-0.93
150.33	-0.93
150.40	-0.93
150.46	-0.93
150.53	-0.93
150.59	-0.93
150.65	-0.93
150.72	-0.93
150.78	-0.93
150.85	-0.93
150.91	-0.93
150.97	-0.93
151.03	-0.93
151.10	-0.94
151.16	-0.94
151.23	-0.94
151.29	-0.94
151.36	-0.93
151.42	-0.93
151.49	-0.93
151.55	-0.93
151.61	-0.93
151.67	-0.93
151.73	-0.93
151.80	-0.93
151.86	-0.93
151.93	-0.93
151.99	-0.93
152.05	-0.93
152.12	-0.93
152.18	-0.93
152.24	-0.93
152.31	-0.93
152.37	-0.93
152.43	-0.93
152.50	-0.93
152.56	-0.93
152.63	-0.93
152.69	-0.93
152.75	-0.93
152.81	-0.93
152.87	-0.93
152.94	-0.93
153.00	-0.93
153.07	-0.93
153.13	-0.93
153.19	-0.94
153.25	-0.94
153.32	-0.94
153.38	-0.94
153.44	-0.94
153.51	-0.94
153.57	-0.94
153.64	-0.94
153.69	-0.94
153.76	-0.94
153.82	-0.94
153.89	-0.94
153.95	-0.94
154.02	-0.94
154.08	-0.94
154.14	-0.94
154.21	-0.94
154.27	-0.94
154.33	-0.94
154.40	-0.94
154.46	-0.94
154.53	-0.94
154.59	-0.94
154.65	-0.94
154.72	-0.94
154.78	-0.94
154.84	-0.94
154.91	-0.94
154.97	-0.94
155.03	-0.94
155.09	-0.94
155.16	-0.94
155.22	-0.94
155.29	-0.94
155.35	-0.94
155.41	-0.95
155.47	-0.97
155.52	-1.03
155.58	-1.16
155.62	-1.35
155.67	-1.59
155.71	-1.86
155.76	-2.13
155.80	-2.40
155.85	-2.66
155.90	-2.88
155.96	-3.06
156.01	-3.19
156.08	-3.28
156.18	-3.18
156.27	-2.81
156.37	-2.31
156.45	-1.88
156.52	-1.58
156.60	-1.38
156.67	-1.24
156.74	-1.14
156.80	-1.08
156.87	-1.04
156.93	-1.01
157.00	-0.99
157.06	-0.97
157.12	-0.96
157.19	-0.96
157.25	-0.95
157.31	-0.95
157.38	-0.95
157.44	-0.95
157.50	-0.95
157.57	-0.95
157.63	-0.95
157.70	-0.95
157.76	-0.94
157.82	-0.94
157.89	-0.94
157.95	-0.94
158.02	-0.94
158.08	-0.94
158.14	-0.94
158.20	-0.94
158.27	-0.94
158.33	-0.94
158.40	-0.94
158.46	-0.95
158.52	-0.95
158.59	-0.95
158.65	-0.95
158.72	-0.95
158.78	-0.95
158.84	-0.95
158.90	-0.95
158.97	-0.95
159.03	-0.95
159.10	-0.95
159.16	-0.95
159.23	-0.95
159.29	-0.95
159.35	-0.95
159.41	-0.95
159.48	-0.95
159.54	-0.95
159.60	-0.95
159.67	-0.95
159.73	-0.95
159.79	-0.95
159.86	-0.95
159.92	-0.95
159.98	-0.95
160.04	-0.95
160.11	-0.95
160.18	-0.95
160.24	-0.95
160.30	-0.95
160.36	-0.95
160.43	-0.95
160.49	-0.95
160.56	-0.95
160.62	-0.95
160.68	-0.95
160.75	-0.95
160.81	-0.95
160.88	-0.95
160.94	-0.95
161.00	-0.95
161.06	-0.95
161.13	-0.95
161.19	-0.95
161.26	-0.95
161.32	-0.95
161.39	-0.95
161.45	-0.95
161.51	-0.95
161.57	-0.95
161.64	-0.95
161.71	-0.95
161.77	-0.95
161.83	-0.95
161.89	-0.95
161.96	-0.95
162.02	-0.95
162.08	-0.95
162.15	-0.95
162.21	-0.95
162.27	-0.95
162.34	-0.95
162.40	-0.95
162.46	-0.95
162.53	-0.95
162.59	-0.95
162.66	-0.95
162.72	-0.95
162.79	-0.95
162.85	-0.95
162.91	-0.95
162.98	-0.95
163.04	-0.95
163.11	-0.95
163.17	-0.95
163.23	-0.95
163.29	-0.95
163.36	-0.95
163.42	-0.95
163.49	-0.95
163.55	-0.95
163.61	-0.95
163.68	-0.96
163.74	-0.96
163.81	-0.96
163.87	-0.96
163.93	-0.96
164.00	-0.96
164.06	-0.96
164.12	-0.96
164.18	-0.96
164.25	-0.96
164.31	-0.96
164.38	-0.96
164.44	-0.96
164.51	-0.96
164.57	-0.96
164.64	-0.96
164.70	-0.96
164.76	-0.96
164.83	-0.96
164.89	-0.96
164.96	-0.96
165.02	-0.96
165.08	-0.96
165.14	-0.96
165.21	-0.96
165.27	-0.96
165.33	-0.96
165.39	-0.96
165.46	-0.96
165.53	-0.96
165.59	-0.96
165.66	-0.96
165.72	-0.96
165.79	-0.96
165.85	-0.96
165.91	-0.96
165.98	-0.96
166.04	-0.96
166.11	-0.96
166.16	-0.96
166.23	-0.96
166.29	-0.96
166.36	-0.96
166.42	-0.96
166.49	-0.96
166.55	-0.96
166.61	-0.96
166.68	-0.96
166.74	-0.96
166.80	-0.96
166.87	-0.96
166.93	-0.96
167.00	-0.96
167.06	-0.96
167.12	-0.96
167.19	-0.96
167.24	-0.96
167.31	-0.96
167.37	-0.96
167.43	-0.96
167.50	-0.96
167.56	-0.96
167.63	-0.96
167.69	-0.96
167.76	-0.96
167.82	-0.96
167.88	-0.96
167.95	-0.96
168.01	-0.96
168.08	-0.96
168.14	-0.96
168.20	-0.96
168.26	-0.96
168.33	-0.96
168.39	-0.96
168.46	-0.96
168.51	-0.96
168.58	-0.97
168.65	-0.96
168.71	-0.96
168.78	-0.96
168.84	-0.96
168.91	-0.96
168.97	-0.96
169.03	-0.96
169.10	-0.96
169.16	-0.96
169.22	-0.96
169.29	-0.97
169.35	-0.96
169.41	-0.96
169.48	-0.97
169.54	-0.97
169.61	-0.97
169.67	-0.97
169.73	-0.97
169.79	-0.97
169.86	-0.97
169.93	-0.97
169.98	-0.97
170.05	-0.97
170.11	-0.97
170.18	-0.97
170.24	-0.97
170.31	-0.97
170.37	-0.97
170.43	-0.97
170.50	-0.97
170.56	-0.97
170.62	-0.97
170.68	-0.97
170.75	-0.97
170.81	-0.97
170.88	-0.97
170.94	-0.97
171.01	-0.97
171.07	-0.97
171.14	-0.97
171.20	-0.97
171.26	-0.97
171.33	-0.97
171.40	-0.97
171.46	-0.97
171.52	-0.97
171.59	-0.97
171.65	-0.97
171.71	-0.97
171.76	-0.97
171.80	-0.96
171.84	-0.95
171.87	-0.95
171.90	-0.94
171.92	-0.93
171.94	-0.92
171.95	-0.92
171.97	-0.91
171.97	-0.91
171.98	-0.90
171.99	-0.90
171.99	-0.90
172.00	-0.90
172.00	-0.90
172.00	-0.89
172.00	-0.89
172.01	-0.89
172.01	-0.89
172.01	-0.89
172.01	-0.89
172.01	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.01	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.03	-0.89
172.02	-0.89
172.03	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.03	-0.89
172.03	-0.89
172.02	-0.89
172.03	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.89
172.02	-0.90
172.03	-0.90
172.02	-0.90
172.02	-0.90
172.02	-0.90
172.02	-0.90
172.02	-0.90
172.03	-0.90
172.02	-0.90
172.03	-0.90
172.03	-0.90
172.02	-0.90
172.01	-0.90
171.99	-0.89
171.97	-0.88
171.93	-0.87
171.90	-0.86
171.85	-0.86
171.81	-0.85
171.76	-0.84
171.71	-0.84
171.65	-0.83
171.59	-0.83
171.54	-0.82
171.48	-0.82
171.42	-0.82
171.36	-0.82
171.30	-0.82
171.23	-0.82
171.17	-0.82
171.11	-0.82
171.05	-0.82
170.99	-0.82
170.93	-0.82
170.86	-0.82
170.80	-0.82
170.73	-0.82
170.67	-0.82
170.61	-0.82
170.54	-0.82
170.48	-0.82
170.42	-0.82
170.35	-0.82
170.29	-0.82
170.23	-0.82
170.17	-0.82
170.10	-0.82
170.04	-0.82
169.97	-0.82
169.91	-0.82
169.84	-0.82
169.79	-0.82
169.72	-0.82
169.66	-0.82
169.59	-0.82
169.53	-0.82
169.47	-0.82
169.40	-0.82
169.34	-0.82
169.28	-0.82
169.22	-0.82
169.15	-0.82
169.08	-0.82
169.03	-0.82
168.96	-0.82
168.90	-0.82
168.83	-0.82
168.77	-0.82
168.71	-0.82
168.64	-0.82
168.58	-0.82
168.52	-0.82
168.45	-0.82
168.39	-0.82
168.33	-0.82
168.26	-0.82
168.20	-0.82
168.13	-0.82
168.07	-0.82
168.01	-0.82
167.94	-0.82
167.88	-0.82
167.82	-0.82
167.76	-0.82
167.69	-0.82
167.63	-0.82
167.56	-0.82
167.50	-0.82
167.43	-0.82
167.37	-0.82
167.31	-0.82
167.24	-0.82
167.18	-0.82
167.12	-0.82
167.05	-0.82
166.99	-0.82
166.93	-0.82
166.86	-0.82
166.80	-0.82
166.74	-0.82
166.68	-0.82
166.61	-0.82
166.55	-0.82
166.49	-0.82
166.42	-0.82
166.36	-0.82
166.29	-0.82
166.23	-0.82
166.17	-0.82
166.11	-0.82
166.04	-0.82
165.97	-0.82
165.91	-0.82
165.85	-0.82
165.79	-0.82
165.72	-0.82
165.66	-0.82
165.59	-0.82
165.53	-0.82
165.47	-0.82
165.41	-0.82
165.34	-0.82
165.28	-0.82
165.22	-0.82
165.15	-0.82
165.09	-0.82
165.02	-0.82
164.96	-0.82
164.89	-0.82
164.83	-0.82
164.77	-0.82
164.71	-0.82
164.64	-0.82
164.58	-0.82
164.52	-0.82
164.45	-0.82
164.39	-0.82
164.32	-0.82
164.27	-0.82
164.20	-0.82
164.14	-0.82
164.07	-0.82
164.01	-0.82
163.95	-0.82
163.88	-0.82
163.82	-0.82
163.75	-0.82
163.69	-0.82
163.63	-0.82
163.56	-0.82
163.50	-0.82
163.44	-0.82
163.37	-0.82
163.31	-0.82
163.25	-0.82
163.18	-0.82
163.12	-0.82
163.05	-0.82
162.99	-0.82
162.93	-0.82
162.87	-0.82
162.80	-0.82
162.74	-0.82
162.68	-0.82
162.61	-0.82
162.55	-0.81
162.49	-0.81
162.42	-0.81
162.36	-0.81
162.30	-0.81
162.23	-0.81
162.17	-0.81
162.10	-0.82
162.04	-0.81
161.98	-0.81
161.91	-0.81
161.85	-0.81
161.79	-0.81
161.73	-0.81
161.66	-0.81
161.60	-0.81
161.53	-0.81
161.47	-0.81
161.41	-0.81
161.34	-0.81
161.28	-0.81
161.22	-0.81
161.15	-0.81
161.09	-0.81
161.03	-0.81
160.96	-0.81
160.90	-0.81
160.84	-0.81
160.77	-0.81
160.71	-0.81
160.64	-0.81
160.58	-0.81
160.51	-0.81
160.45	-0.81
160.39	-0.81
160.33	-0.81
160.27	-0.81
160.20	-0.81
160.14	-0.81
160.08	-0.81
160.01	-0.81
159.94	-0.81
159.88	-0.81
159.82	-0.81
159.76	-0.81
159.69	-0.81
159.63	-0.81
159.57	-0.81
159.51	-0.81
159.44	-0.81
159.38	-0.81
159.32	-0.81
159.25	-0.81
159.19	-0.81
159.13	-0.81
159.06	-0.81
159.00	-0.81
158.93	-0.81
158.87	-0.81
158.81	-0.81
158.75	-0.81
158.68	-0.81
158.62	-0.81
158.56	-0.81
158.50	-0.81
158.43	-0.81
158.37	-0.81
158.31	-0.81
158.24	-0.81
158.18	-0.81
158.11	-0.81
158.05	-0.81
157.98	-0.81
157.93	-0.81
157.86	-0.81
157.80	-0.81
157.74	-0.81
157.67	-0.81
157.61	-0.81
157.54	-0.81
157.48	-0.81
157.41	-0.81
157.35	-0.81
157.29	-0.81
157.22	-0.81
157.16	-0.81
157.10	-0.81
157.04	-0.81
156.97	-0.81
156.90	-0.81
156.84	-0.81
156.78	-0.81
156.72	-0.81
156.65	-0.81
156.59	-0.81
156.52	-0.81
156.46	-0.81
156.40	-0.81
156.33	-0.81
156.27	-0.81
156.21	-0.81
156.15	-0.81
156.09	-0.81
156.01	-0.81
155.96	-0.81
155.89	-0.81
155.84	-0.81
155.77	-0.81
155.70	-0.81
155.64	-0.80
155.58	-0.80
155.51	-0.80
155.45	-0.81
155.38	-0.81
155.32	-0.80
155.26	-0.80
155.19	-0.81
155.13	-0.81
155.07	-0.81
155.01	-0.81
154.94	-0.81
154.88	-0.81
154.82	-0.81
154.75	-0.81
154.69	-0.80
154.62	-0.80
154.56	-0.80
154.50	-0.80
154.44	-0.80
154.38	-0.80
154.31	-0.80
154.25	-0.80
154.18	-0.80
154.12	-0.80
154.05	-0.80
153.99	-0.80
153.93	-0.80
153.86	-0.80
153.80	-0.80
153.76	-0.76
153.89	-0.00
153.97	1.87
153.87	3.64
153.72	3.79
153.59	2.74
153.47	1.66
153.37	0.88
153.28	0.34
153.20	-0.02
153.13	-0.27
153.06	-0.44
153.00	-0.56
152.92	-0.63
152.86	-0.69
152.80	-0.72
152.73	-0.75
152.67	-0.76
152.60	-0.77
152.54	-0.78
152.47	-0.79
152.42	-0.79
152.35	-0.79
152.29	-0.80
152.22	-0.80
152.16	-0.80
152.10	-0.80
152.03	-0.80
151.97	-0.80
151.90	-0.80
151.85	-0.80
151.78	-0.80
151.71	-0.80
151.65	-0.80
151.59	-0.80
151.52	-0.80
151.46	-0.80
151.40	-0.80
151.33	-0.80
151.28	-0.80
151.21	-0.80
151.15	-0.80
151.08	-0.80
151.02	-0.80
150.96	-0.80
150.90	-0.80
150.84	-0.80
150.77	-0.80
150.71	-0.80
150.64	-0.80
150.58	-0.80
150.51	-0.80
150.45	-0.80
150.39	-0.80
150.32	-0.80
150.26	-0.80
150.20	-0.80
150.13	-0.80
150.07	-0.80
150.01	-0.80
149.94	-0.80
149.88	-0.80
149.82	-0.80
149.76	-0.80
149.70	-0.80
149.63	-0.80
149.57	-0.80
149.51	-0.80
149.44	-0.79
149.38	-0.80
149.32	-0.80
149.25	-0.79
149.19	-0.79
149.12	-0.79
149.06	-0.79
149.00	-0.79
148.93	-0.79
148.87	-0.79
148.80	-0.79
148.74	-0.79
148.68	-0.79
148.62	-0.79
148.55	-0.79
148.49	-0.79
148.43	-0.79
148.37	-0.79
148.31	-0.79
148.24	-0.79
148.18	-0.79
148.12	-0.79
148.05	-0.79
147.99	-0.79
147.93	-0.79
147.86	-0.79
147.80	-0.79
147.74	-0.79
147.67	-0.79
147.61	-0.79
147.55	-0.79
147.49	-0.79
147.42	-0.79
147.36	-0.79
147.30	-0.79
147.23	-0.79
147.17	-0.79
147.10	-0.79
147.04	-0.79
146.97	-0.79
146.91	-0.79
146.85	-0.79
146.79	-0.79
146.72	-0.79
146.66	-0.79
146.60	-0.79
146.54	-0.79
146.47	-0.79
146.41	-0.79
146.34	-0.79
146.28	-0.79
146.22	-0.79
146.16	-0.79
146.09	-0.79
146.03	-0.79
145.96	-0.79
145.90	-0.79
145.84	-0.79
145.78	-0.79
145.72	-0.79
145.66	-0.79
145.59	-0.79
145.53	-0.79
145.46	-0.79
145.40	-0.79
145.33	-0.79
145.28	-0.79
145.21	-0.79
145.15	-0.79
145.08	-0.79
145.02	-0.79
144.96	-0.79
144.89	-0.79
144.84	-0.79
144.77	-0.79
144.71	-0.79
144.65	-0.79
144.58	-0.79
144.52	-0.79
144.46	-0.79
144.40	-0.79
144.34	-0.79
144.27	-0.79
144.21	-0.79
144.14	-0.79
144.08	-0.79
144.02	-0.79
143.95	-0.79
143.89	-0.78
143.83	-0.78
143.76	-0.79
143.70	-0.79
143.64	-0.79
143.57	-0.79
143.51	-0.79
143.45	-0.78
143.38	-0.78
143.32	-0.79
143.26	-0.79
143.19	-0.79
143.13	-0.79
143.07	-0.79
143.01	-0.79
142.94	-0.79
142.88	-0.79
142.82	-0.78
142.75	-0.78
142.69	-0.78
142.63	-0.78
142.56	-0.78
142.50	-0.78
142.44	-0.78
142.37	-0.78
142.31	-0.78
142.25	-0.78
142.19	-0.78
142.12	-0.78
142.06	-0.78
142.00	-0.78
141.94	-0.78
141.87	-0.78
141.81	-0.78
141.75	-0.78
141.68	-0.78
141.62	-0.78
141.55	-0.78
141.49	-0.78
141.43	-0.78
141.37	-0.78
141.30	-0.78
141.23	-0.78
141.17	-0.78
141.11	-0.78
141.06	-0.78
140.99	-0.78
140.92	-0.78
140.86	-0.78
140.80	-0.78
140.73	-0.78
140.66	-0.78
140.60	-0.78
140.54	-0.78
140.48	-0.78
140.41	-0.78
140.35	-0.78
140.29	-0.78
140.22	-0.78
140.16	-0.78
140.09	-0.78
140.03	-0.78
139.97	-0.78
139.91	-0.78
139.84	-0.78
139.78	-0.78
139.71	-0.78
139.65	-0.78
139.59	-0.78
139.53	-0.78
139.46	-0.78
139.40	-0.78
139.34	-0.78
139.27	-0.78
139.21	-0.78
139.15	-0.78
139.09	-0.78
139.02	-0.78
138.96	-0.78
138.89	-0.77
138.83	-0.77
138.77	-0.77
138.70	-0.77
138.65	-0.77
138.58	-0.77
138.52	-0.77
138.45	-0.78
138.39	-0.78
138.33	-0.78
138.27	-0.78
138.19	-0.78
138.14	-0.77
138.08	-0.77
138.01	-0.77
137.95	-0.78
137.88	-0.77
137.82	-0.77
137.76	-0.77
137.70	-0.77
137.63	-0.77
137.57	-0.77
137.51	-0.77
137.44	-0.77
137.38	-0.77
137.32	-0.77
137.26	-0.77
137.19	-0.77
137.13	-0.77
137.07	-0.77
137.00	-0.77
136.94	-0.77
136.88	-0.77
136.82	-0.77
136.75	-0.77
136.69	-0.77
136.63	-0.77
136.56	-0.77
136.50	-0.77
136.44	-0.77
136.38	-0.77
136.31	-0.77
136.25	-0.77
136.19	-0.77
136.13	-0.77
136.06	-0.77
136.00	-0.77
135.93	-0.77
135.87	-0.77
135.80	-0.77
135.74	-0.77
135.68	-0.77
135.62	-0.77
135.56	-0.77
135.49	-0.77
135.43	-0.77
135.37	-0.77
135.31	-0.77
135.24	-0.77
135.17	-0.77
135.11	-0.77
135.05	-0.77
134.99	-0.77
134.93	-0.77
134.87	-0.77
134.80	-0.77
134.74	-0.77
134.68	-0.77
134.61	-0.77
134.55	-0.77
134.48	-0.77
134.41	-0.77
134.35	-0.77
134.30	-0.77
134.23	-0.77
134.16	-0.76
134.10	-0.76
134.04	-0.76
133.97	-0.77
133.91	-0.77
133.85	-0.77
133.78	-0.77
133.72	-0.76
133.66	-0.77
133.60	-0.77
133.53	-0.76
133.47	-0.76
133.41	-0.76
133.35	-0.76
133.28	-0.76
133.22	-0.76
133.16	-0.76
133.10	-0.76
133.03	-0.76
132.97	-0.76
132.91	-0.76
132.84	-0.76
132.78	-0.76
132.71	-0.76
132.65	-0.76
132.59	-0.76
132.52	-0.76
132.46	-0.76
132.40	-0.76
132.34	-0.76
132.27	-0.76
132.21	-0.76
132.14	-0.76
132.08	-0.76
132.02	-0.76
131.95	-0.76
131.89	-0.76
131.83	-0.76
131.77	-0.76
131.70	-0.76
131.64	-0.76
131.57	-0.76
131.51	-0.76
131.45	-0.76
131.39	-0.76
131.32	-0.76
131.26	-0.76
131.20	-0.76
131.13	-0.76
131.08	-0.76
131.01	-0.76
130.95	-0.76
130.88	-0.76
130.82	-0.76
130.75	-0.76
130.70	-0.76
130.63	-0.76
130.57	-0.76
130.50	-0.76
130.44	-0.76
130.38	-0.76
130.32	-0.75
130.25	-0.75
130.18	-0.75
130.12	-0.76
130.06	-0.76
130.00	-0.76
129.94	-0.76
129.88	-0.76
129.82	-0.76
129.75	-0.76
129.68	-0.75
129.62	-0.75
129.56	-0.75
129.49	-0.75
129.43	-0.75
129.37	-0.75
129.30	-0.75
129.24	-0.75
129.18	-0.75
129.12	-0.75
129.05	-0.75
128.99	-0.75
128.92	-0.75
128.86	-0.75
128.80	-0.75
128.74	-0.75
128.67	-0.75
128.61	-0.75
128.55	-0.75
128.48	-0.75
128.42	-0.75
128.36	-0.75
128.29	-0.75
128.23	-0.75
128.17	-0.75
128.10	-0.75
128.04	-0.75
127.98	-0.75
127.91	-0.75
127.85	-0.75
127.78	-0.75
127.72	-0.75
127.66	-0.75
127.60	-0.75
127.53	-0.75
127.47	-0.75
127.41	-0.75
127.34	-0.75
127.28	-0.75
127.22	-0.75
127.16	-0.75
127.09	-0.75
127.03	-0.75
126.96	-0.75
126.91	-0.75
126.84	-0.75
126.78	-0.75
126.72	-0.75
126.65	-0.75
126.59	-0.75
126.53	-0.75
126.46	-0.75
126.40	-0.75
126.34	-0.75
126.27	-0.75
126.21	-0.75
126.15	-0.75
126.09	-0.75
126.02	-0.74
125.96	-0.74
125.90	-0.74
125.83	-0.74
125.77	-0.74
125.70	-0.74
125.64	-0.74
125.58	-0.74
125.52	-0.74
125.45	-0.74
125.38	-0.74
125.32	-0.74
125.26	-0.74
125.20	-0.74
125.14	-0.74
125.08	-0.74
125.01	-0.74
124.95	-0.74
124.88	-0.74
124.82	-0.74
124.76	-0.74
124.70	-0.74
124.63	-0.74
124.57	-0.74
124.51	-0.74
124.44	-0.74
124.38	-0.74
124.31	-0.74
124.26	-0.74
124.19	-0.74
124.13	-0.74
124.07	-0.74
124.01	-0.74
123.94	-0.74
123.88	-0.74
123.82	-0.74
123.75	-0.74
123.69	-0.74
123.63	-0.74
123.56	-0.74
123.50	-0.74
123.43	-0.74
123.37	-0.74
123.31	-0.74
123.25	-0.74
123.18	-0.74
123.12	-0.74
123.06	-0.74
122.99	-0.74
122.93	-0.74
122.88	-0.74
122.81	-0.74
122.74	-0.74
122.68	-0.74
122.61	-0.73
122.55	-0.74
122.48	-0.74
122.42	-0.74
122.36	-0.74
122.29	-0.74
122.24	-0.74
122.17	-0.74
122.11	-0.73
122.05	-0.73
121.98	-0.73
121.92	-0.74
121.86	-0.74
121.79	-0.74
121.73	-0.73
121.67	-0.73
121.60	-0.73
121.54	-0.73
121.48	-0.73
121.41	-0.73
121.35	-0.73
121.29	-0.73
121.22	-0.73
121.16	-0.73
121.10	-0.73
121.03	-0.73
120.97	-0.73
120.90	-0.73
120.84	-0.73
120.78	-0.73
120.72	-0.73
120.65	-0.73
120.59	-0.73
120.53	-0.73
120.47	-0.73
120.40	-0.73
120.34	-0.73
120.28	-0.73
120.21	-0.73
120.15	-0.73
120.08	-0.73
120.02	-0.73
119.95	-0.73
119.89	-0.73
119.83	-0.73
119.76	-0.73
119.70	-0.73
119.64	-0.73
119.58	-0.73
119.51	-0.73
119.45	-0.73
119.38	-0.73
119.32	-0.73
119.26	-0.73
119.20	-0.73
119.13	-0.73
119.07	-0.73
119.01	-0.73
118.95	-0.73
118.88	-0.72
118.81	-0.72
118.75	-0.72
118.69	-0.72
118.64	-0.72
118.57	-0.72
118.50	-0.72
118.44	-0.72
118.38	-0.72
118.32	-0.72
118.25	-0.72
118.19	-0.72
118.12	-0.72
118.06	-0.72
118.00	-0.72
117.94	-0.72
117.88	-0.72
117.81	-0.72
117.75	-0.72
117.69	-0.72
117.62	-0.72
117.56	-0.72
117.50	-0.72
117.44	-0.72
117.38	-0.72
117.31	-0.72
117.25	-0.72
117.18	-0.72
117.12	-0.72
117.06	-0.72
116.99	-0.72
116.93	-0.72
116.87	-0.72
116.81	-0.72
116.74	-0.72
116.68	-0.72
116.62	-0.72
116.55	-0.72
116.49	-0.72
